"timestamp","dst","message"
"2019-01-19T05:21:43.353Z","192.168.103.196","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:41:24.353Z","192.168.100.26","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:31:09.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:31:09.665Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:23:24.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:32:24.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:24:35.353Z","192.168.102.106","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:24:35.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:42:41.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:43:53.353Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:36:10.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:46:11.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:37:23.665Z","192.168.100.213","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:46:45.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:49:17.353Z","192.168.100.123","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:41:22.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:50:06.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:42:17.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:43:35.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:43:35.665Z","192.168.103.138","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:50:53.353Z","192.168.111.74","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:43:19.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:50:53.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:44:34.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:52:17.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:49:14.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:50:18.665Z","192.168.109.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:54:11.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:36:08.353Z","192.168.103.19","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:36:08.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:38:09.352Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:36:42.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:55:40.353Z","192.168.109.109","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T07:56:53.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:40:35.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:40:35.352Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:42:18.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:25:26.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:57:12.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:04:55.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:04:55.665Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:05:23.666Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:06:51.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:47:49.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:48:10.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:48:05.353Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:07:13.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:07:06.665Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:57:24.352Z","192.168.103.145","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:10:34.665Z","192.168.103.138","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:48:27.352Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:48:27.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:13:00.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:14:27.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:58:59.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:54:10.353Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:53:43.667Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:54:10.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T05:54:11.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:17:30.666Z","192.168.102.61","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:18:13.666Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:17:31.665Z","192.168.102.61","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:17:11.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:20:14.665Z","192.168.102.91","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:20:14.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T11:59:55.353Z","185.121.116.5","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:21:01.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:00:23.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:00:29.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:23:54.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:23:54.666Z","192.168.103.151","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:26:54.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:00:12.353Z","192.168.103.196","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:00:18.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:27:46.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:28:33.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:31:25.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:30:25.665Z","192.168.110.245","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:02:18.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:02:28.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:03:19.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:03:14.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:36:51.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:53:43.667Z","192.168.110.253","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:06:21.353Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:05:55.353Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:43:04.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:44:38.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:49:53.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:48:43.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:48:21.665Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:08:55.352Z","192.168.110.176","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:05:05.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:55:19.666Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:51:11.666Z","192.168.102.106","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:53:49.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:51:11.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:53:49.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:06:29.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:10:55.353Z","192.168.103.138","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-07T08:56:52.094Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-07T08:56:52.094Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:54:09.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:54:31.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:15:03.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:55:12.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:20:35.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:20:43.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:59:16.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:10:25.352Z","192.168.110.142","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:10:13.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:10:18.353Z","185.121.117.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:55:17.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:23:11.353Z","192.168.100.4","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:56:49.665Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:56:49.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:11:27.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:11:27.352Z","192.168.109.81","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:26:24.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:56:51.666Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:27:39.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:56:51.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:28:02.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:12:07.353Z","192.168.100.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:59:51.665Z","192.168.103.151","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:32:10.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:33:13.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:35:03.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:13:43.352Z","192.168.110.158","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:41:28.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:31:07.666Z","192.168.100.110","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:01:03.707Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:45:02.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:59:51.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:48:33.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:15:37.353Z","192.168.100.123","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:50:53.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:31:52.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:16:48.356Z","192.168.103.238","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T19:59:16.665Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T06:55:55.353Z","192.168.103.19","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:33:22.665Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:01:39.353Z","192.168.110.253","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:33:22.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T08:58:59.665Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:00:14.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:00:35.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:06:01.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:04:26.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:06:04.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:06:04.666Z","192.168.100.213","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:05:44.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:05:42.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:08:01.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:06:28.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:07:14.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:07:34.353Z","192.168.103.196","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:09:48.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:09:48.665Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:09:52.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:11:32.666Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:12:41.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:34:22.665Z","185.121.117.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:04:50.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:12:38.666Z","192.168.110.245","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:34:24.665Z","185.121.117.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:04:33.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:16:36.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:16:35.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:18:22.353Z","192.168.111.28","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:21:05.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:18:46.666Z","192.168.103.19","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:24:38.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:05:42.665Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:24:38.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:26:25.665Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:29:11.665Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:28:51.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:27:48.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:20:30.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:30:58.665Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:24:41.353Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:20:55.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:21:24.353Z","192.168.102.91","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:34:11.668Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:24:41.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:35:40.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:36:49.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:29:28.353Z","192.168.134.58","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:29:28.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:38:20.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:38:12.665Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:04:50.665Z","185.121.117.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:39:35.670Z","192.168.110.245","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:36:38.666Z","192.168.111.136","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:32:48.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:42:54.665Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:44:11.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:04:53.665Z","192.168.103.13","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:22:47.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:36:13.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:36:13.352Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:22:49.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:48:46.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:51:22.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:05:42.665Z","185.121.117.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:52:58.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:43:59.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T09:58:33.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:46:01.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:04:53.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:25:00.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:51:04.352Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:26:57.352Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:27:13.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:06:29.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:49:50.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:50:13.352Z","192.168.102.106","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:07:33.666Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:09:05.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:51:37.352Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:10:38.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:12:30.665Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:28:40.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:56:02.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:14:58.665Z","192.168.102.91","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:15:41.665Z","192.168.100.213","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:16:18.666Z","192.168.103.19","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:21:15.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:21:15.665Z","192.168.103.139","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:20:16.665Z","192.168.110.245","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:06:32.665Z","192.168.110.245","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:06:32.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:24:09.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T07:57:25.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:09:25.665Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:24:23.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:09:58.665Z","192.168.103.13","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:02:30.352Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:09:54.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:28:00.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:29:03.665Z","192.168.102.61","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:31:37.353Z","192.168.111.74","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:32:36.352Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:32:26.665Z","192.168.100.213","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:32:38.353Z","192.168.72.84","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:39:41.666Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:39:41.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:07:31.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:42:11.665Z","192.168.103.19","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:41:07.666Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:11:33.353Z","192.168.102.106","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:10:03.353Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:12:14.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:12:14.353Z","192.168.103.19","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:13:49.353Z","192.168.109.85","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:51:14.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:53:23.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:53:23.665Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:54:57.665Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T10:57:20.665Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:18:51.353Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:33:45.353Z","192.168.103.145","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:00:18.665Z","192.168.102.61","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:00:18.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:01:58.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:41:45.665Z","192.168.100.26","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:09:54.665Z","192.168.102.29","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-07T11:15:37.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
